# Sex x age cell population shares and participation rates, monthly
#   1976-02 to 2026-02
# Nicolas Petrosky-Nadeau
# Suggested citation: Petrosky-Nadeau, 2026, "Labor Market Trends and Projections" (methodology note).
# For each of ten sex x age cells (Men/Women x 16-24, 25-34, 35-44, 45-54, 55+):
#   share_{sex}_{age}: cell population share (fraction, sums to ~1 across cells each month)
#   lfpr_{sex}_{age}: cell labor force participation rate (percent)
# Method: BLS CPS microdata (10 sex x age cells), seasonally adjusted and smoothed with a
#   3-month moving average.
#   The composition-constant counterfactual for a base month t0 is
#   cf_t = sum_j share_j(t0) * lfpr_j(t); the composition effect is actual - cf. Age-only
#   or sex-only breakdowns sum the cells over the other dimension before freezing.
date,share_M_16_24,share_M_25_34,share_M_35_44,share_M_45_54,share_M_55_pl,share_F_16_24,share_F_25_34,share_F_35_44,share_F_45_54,share_F_55_pl,lfpr_M_16_24,lfpr_M_25_34,lfpr_M_35_44,lfpr_M_45_54,lfpr_M_55_pl,lfpr_F_16_24,lfpr_F_25_34,lfpr_F_35_44,lfpr_F_45_54,lfpr_F_55_pl
1986-10,0.091707,0.113096,0.088171,0.060557,0.119503,0.094675,0.117158,0.092574,0.064885,0.153206,73.1872,94.5413,94.8276,90.8423,40.3180,64.6612,72.3535,73.7912,66.4702,21.9251
1986-11,0.091469,0.113064,0.088408,0.060678,0.119408,0.094490,0.117041,0.092811,0.064857,0.153223,72.9972,94.6141,94.8054,90.8202,40.4574,64.6073,72.1334,73.6845,66.4701,21.7448
1986-12,0.091200,0.113136,0.088609,0.060747,0.119392,0.094223,0.117144,0.092986,0.064790,0.153222,72.9422,94.8143,95.0121,90.8475,40.5133,64.5411,71.7779,73.6092,66.2773,21.7172
1987-01,0.090967,0.113199,0.088810,0.060774,0.119423,0.093927,0.117325,0.093136,0.064774,0.153179,73.1071,94.7111,95.0674,90.8795,40.3993,64.6363,71.7429,73.8355,66.2530,21.6179
1987-02,0.090796,0.113275,0.088952,0.060783,0.119433,0.093681,0.117442,0.093281,0.064805,0.153072,72.9530,94.5917,95.0430,90.9627,40.3516,64.7899,71.9662,74.1414,66.3140,21.6619
1987-03,0.090655,0.113299,0.089109,0.060830,0.119383,0.093482,0.117375,0.093519,0.064892,0.152968,72.7965,94.5013,94.6951,91.0318,40.3103,64.8384,72.3809,74.4421,66.5800,21.6089
1987-04,0.090494,0.113323,0.089272,0.060861,0.119344,0.093308,0.117251,0.093765,0.064965,0.152868,72.5451,94.6091,94.4229,91.1039,40.5105,64.9960,72.4502,74.6272,66.8725,21.6693
1987-05,0.090339,0.113318,0.089452,0.060912,0.119285,0.093150,0.117180,0.093955,0.065024,0.152775,72.2598,94.7005,94.2916,90.9569,40.4803,64.5931,72.4448,74.5551,67.0196,21.8499
1987-06,0.090197,0.113277,0.089650,0.060941,0.119261,0.092950,0.117195,0.094105,0.065079,0.152700,72.0362,94.7626,94.3450,90.8206,40.4859,64.4720,72.5307,74.5555,67.1938,22.0581
1987-07,0.090032,0.113265,0.089811,0.060992,0.119252,0.092810,0.117216,0.094205,0.065145,0.152663,72.2714,94.6644,94.4899,90.6284,40.2944,64.4008,72.7029,74.4490,67.1891,22.2043
1987-08,0.089864,0.113217,0.089975,0.061131,0.119224,0.092634,0.117185,0.094374,0.065266,0.152640,72.3991,94.5160,94.6015,90.5676,40.2248,64.5816,72.7854,74.5822,67.2833,22.1685
1987-09,0.089612,0.113183,0.090179,0.061258,0.119235,0.092497,0.117117,0.094508,0.065396,0.152636,72.4910,94.4653,94.6001,90.5405,40.3119,64.7391,72.6715,74.6683,67.4112,22.1833
1987-10,0.089392,0.113097,0.090375,0.061421,0.119207,0.092203,0.117092,0.094703,0.065535,0.152612,72.0211,94.4033,94.5191,90.5633,40.5068,64.7554,72.6082,74.8269,67.5510,22.1544
1987-11,0.089142,0.113025,0.090599,0.061534,0.119218,0.091915,0.117092,0.094862,0.065626,0.152623,72.0645,94.4875,94.3996,90.6079,40.6259,65.0896,72.5784,74.7962,67.8600,22.2216
1987-12,0.088875,0.112970,0.090756,0.061694,0.119192,0.091600,0.117144,0.094945,0.065718,0.152583,72.2402,94.4535,94.2414,90.7547,40.4622,65.2562,72.5186,74.7691,68.0113,22.2286
1988-01,0.088619,0.112949,0.090883,0.061870,0.119138,0.091353,0.117128,0.095028,0.065845,0.152495,72.2303,94.4565,94.1520,91.0184,40.3007,65.4042,72.5109,74.6400,68.2209,22.2678
1988-02,0.088428,0.112948,0.090941,0.062040,0.119083,0.091171,0.117095,0.095072,0.066065,0.152323,72.1168,94.3630,94.1246,91.1957,40.0716,65.0915,72.5884,74.8286,68.1409,22.2289
1988-03,0.088249,0.112958,0.091061,0.062209,0.119012,0.091003,0.116934,0.095298,0.066302,0.152182,71.9971,94.3264,94.3216,91.3330,40.0147,64.7425,72.6950,74.9114,68.1618,22.2653
1988-04,0.088089,0.112919,0.091244,0.062360,0.118956,0.090842,0.116838,0.095472,0.066534,0.152044,72.0332,94.2337,94.4921,91.2999,39.9139,63.9016,72.8075,74.8368,68.2046,22.1252
1988-05,0.087911,0.112887,0.091430,0.062528,0.118860,0.090610,0.116780,0.095625,0.066668,0.151968,72.3765,94.1213,94.5790,91.1986,39.9021,64.0214,72.8785,74.6754,68.2037,22.0725
1988-06,0.087739,0.112905,0.091557,0.062663,0.118813,0.090362,0.116848,0.095655,0.066771,0.151933,72.6121,94.1128,94.5732,90.9871,39.8932,64.1596,72.7883,74.6487,68.5425,21.9161
1988-07,0.087489,0.112971,0.091685,0.062791,0.118781,0.090079,0.116898,0.095766,0.066857,0.151923,73.1743,94.1773,94.7372,90.7679,39.9347,64.7263,72.7077,74.9267,68.8348,21.9789
1988-08,0.087146,0.113046,0.091854,0.062876,0.118805,0.089807,0.116859,0.095989,0.066976,0.151896,73.1424,94.3074,94.7890,90.6045,39.9333,64.8069,72.5186,75.1402,69.4112,22.1639
1988-09,0.086897,0.112948,0.092074,0.062980,0.118805,0.089550,0.116789,0.096224,0.067098,0.151856,72.9579,94.3966,94.7616,90.3486,39.8858,64.7386,72.5782,75.4439,69.6324,22.4238
1988-10,0.086718,0.112812,0.092267,0.063094,0.118799,0.089340,0.116696,0.096421,0.067179,0.151861,72.4897,94.4220,94.5939,90.3836,39.7294,64.5832,72.6100,75.9886,69.8847,22.8269
1988-11,0.086586,0.112653,0.092465,0.063207,0.118790,0.089167,0.116601,0.096579,0.067238,0.151882,72.2795,94.4141,94.5553,90.4525,39.6776,64.6203,72.8929,76.0925,69.9684,22.9730
1988-12,0.086457,0.112770,0.092884,0.063418,0.118974,0.089091,0.116751,0.096927,0.067454,0.152059,72.3942,94.3209,94.5367,90.9124,39.7393,64.6702,73.2424,76.3199,70.1909,23.1375
1989-01,0.086265,0.112969,0.093395,0.063529,0.119154,0.089030,0.116894,0.097261,0.067766,0.152127,72.5749,94.2640,94.5165,90.9760,39.8568,64.4430,73.3594,76.1452,70.2814,22.9779
1989-02,0.086147,0.113192,0.093744,0.063733,0.119293,0.088925,0.117058,0.097635,0.068142,0.152131,72.8585,94.3180,94.5183,91.0662,39.9152,64.0912,73.2432,76.2317,70.4893,22.9813
1989-03,0.085990,0.113264,0.093801,0.063798,0.119275,0.088658,0.116975,0.097903,0.068310,0.152025,72.9872,94.3499,94.5005,90.9598,39.8909,64.0330,73.0212,76.0259,70.7160,22.8971
1989-04,0.085814,0.113312,0.093776,0.064024,0.119223,0.088412,0.116909,0.098126,0.068351,0.152055,72.8596,94.3077,94.4828,90.9665,39.7335,64.3029,72.9274,75.9661,70.6648,23.0417
1989-05,0.085658,0.113374,0.093789,0.064127,0.119235,0.088212,0.116789,0.098340,0.068355,0.152121,73.3532,94.3226,94.5217,91.0080,39.7244,64.8224,73.0121,75.9418,70.4536,23.0393
1989-06,0.085407,0.113444,0.093895,0.064255,0.119227,0.088036,0.116755,0.098430,0.068346,0.152206,73.4233,94.3613,94.5091,91.0015,39.7433,65.2682,73.2836,75.9856,69.9794,23.0435
1989-07,0.085146,0.113362,0.094171,0.064322,0.119246,0.087767,0.116695,0.098730,0.068400,0.152161,74.0613,94.4958,94.4506,91.1888,39.6700,65.6276,73.4465,75.9548,69.9116,22.8961
1989-08,0.084839,0.113212,0.094528,0.064424,0.119243,0.087452,0.116663,0.098997,0.068494,0.152146,73.2375,94.5417,94.3534,91.1300,39.4752,65.2813,73.9013,75.8345,70.2144,22.8771
1989-09,0.084607,0.112908,0.094966,0.064522,0.119245,0.087106,0.116596,0.099329,0.068636,0.152084,73.1729,94.5021,94.3762,91.3222,39.2709,64.5682,73.9992,75.8632,70.4380,22.9097
1989-10,0.084453,0.112686,0.095256,0.064636,0.119240,0.086780,0.116566,0.099514,0.068764,0.152105,72.6444,94.4987,94.4377,91.3214,39.2969,64.3888,74.2848,75.8706,70.9283,23.0587
1989-11,0.084295,0.112517,0.095510,0.064763,0.119220,0.086551,0.116524,0.099670,0.068850,0.152101,72.8573,94.4152,94.6474,91.4827,39.3963,63.9209,74.0831,76.1607,70.8944,23.2137
1989-12,0.085831,0.112369,0.095926,0.064675,0.117947,0.087484,0.116485,0.099812,0.068430,0.151042,72.4934,94.3955,94.6687,91.2055,39.5236,63.7352,74.1333,76.2858,71.0530,23.1602
1990-01,0.087357,0.112281,0.096344,0.064527,0.116676,0.088405,0.116400,0.100041,0.068051,0.149919,72.1549,94.3302,94.7409,90.8971,39.5772,63.2035,73.9662,76.4606,70.7245,23.0713
1990-02,0.088883,0.112137,0.096831,0.064410,0.115361,0.089323,0.116286,0.100327,0.067641,0.148802,72.1243,94.2938,94.6152,90.5309,39.5794,63.4795,73.8723,76.4318,70.6665,22.9289
1990-03,0.088739,0.112069,0.097100,0.064421,0.115329,0.089183,0.116087,0.100625,0.067694,0.148753,72.5023,94.2466,94.5981,90.3068,39.3966,63.5550,73.6766,76.4381,70.7230,22.9626
1990-04,0.088613,0.111904,0.097405,0.064526,0.115257,0.089030,0.115956,0.100842,0.067708,0.148759,72.6286,94.2246,94.4964,90.2914,39.2852,63.4863,73.6702,76.4611,70.9540,22.9745
1990-05,0.088504,0.111783,0.097625,0.064522,0.115322,0.088874,0.115831,0.101037,0.067717,0.148784,72.3536,94.1140,94.3541,90.5227,39.1652,63.0046,73.6736,76.5215,71.2505,22.8909
1990-06,0.088380,0.111692,0.097751,0.064613,0.115350,0.088674,0.115723,0.101250,0.067770,0.148798,71.7241,94.0611,94.2083,90.7782,39.2504,62.7019,73.5827,76.6392,71.3944,22.8136
1990-07,0.088175,0.111729,0.097799,0.064649,0.115447,0.088530,0.115549,0.101472,0.067880,0.148770,71.2827,94.0360,94.1040,90.9198,39.4330,62.5745,73.4155,76.5849,71.3777,22.8032
1990-08,0.087914,0.111588,0.098100,0.064734,0.115479,0.088341,0.115293,0.101814,0.068022,0.148715,71.0206,94.0134,94.1325,90.9183,39.6860,62.8408,73.2315,76.4436,71.4160,22.8834
1990-09,0.087574,0.111440,0.098503,0.064850,0.115473,0.088166,0.115020,0.102160,0.068119,0.148694,71.0835,93.9416,94.2240,90.9528,39.6871,62.9719,73.1389,76.1785,71.4136,22.8865
1990-10,0.087361,0.111191,0.098906,0.064997,0.115419,0.087974,0.114834,0.102447,0.068194,0.148678,71.2482,93.8600,94.3837,90.9506,39.5397,62.7976,73.0662,75.9772,71.5449,22.7573
1990-11,0.087160,0.111079,0.099164,0.065153,0.115340,0.087798,0.114734,0.102655,0.068165,0.148753,71.5807,93.8680,94.4649,90.8479,39.3847,62.3351,73.1539,75.8686,71.5350,22.6886
1990-12,0.087190,0.110869,0.099312,0.065279,0.115272,0.087537,0.114720,0.102876,0.068177,0.148769,71.5710,93.7684,94.5036,90.6186,39.0869,62.3114,73.0744,75.9185,71.4647,22.5869
1991-01,0.087129,0.110736,0.099482,0.065314,0.115277,0.087369,0.114571,0.103161,0.068207,0.148754,71.4320,93.7697,94.4964,90.5418,38.8373,62.3611,73.2148,76.0601,71.3898,22.6222
1991-02,0.087062,0.110532,0.099741,0.065307,0.115311,0.087214,0.114366,0.103505,0.068262,0.148700,71.2487,93.6775,94.4705,90.6792,38.5911,62.4114,73.2253,76.2442,71.3864,22.6339
1991-03,0.086989,0.110273,0.100062,0.065291,0.115348,0.087134,0.114122,0.103824,0.068370,0.148587,70.9821,93.7787,94.5389,90.9469,38.7529,62.3331,73.6200,76.4630,71.5515,22.7105
1991-04,0.086851,0.110101,0.100361,0.065294,0.115377,0.086970,0.113971,0.104114,0.068413,0.148547,70.7398,93.6868,94.3277,90.8758,38.7480,62.1403,73.6240,76.5104,71.7715,22.5659
1991-05,0.086778,0.110022,0.100492,0.065346,0.115379,0.086763,0.114009,0.104233,0.068520,0.148458,70.3622,93.6557,94.1499,90.6831,38.7841,61.8854,73.5327,76.8716,71.9906,22.5943
1991-06,0.086465,0.110053,0.100712,0.065363,0.115452,0.086545,0.114056,0.104321,0.068572,0.148460,70.2857,93.4937,93.8749,90.5199,38.6592,61.2532,73.1492,76.7419,72.3181,22.6494
1991-07,0.086305,0.109909,0.100900,0.065484,0.115475,0.086435,0.114009,0.104346,0.068668,0.148470,70.1659,93.4439,93.8341,90.4248,38.5434,60.7593,72.9686,76.8361,72.4899,22.7465
1991-08,0.086106,0.109731,0.101097,0.065687,0.115483,0.086401,0.113780,0.104406,0.068871,0.148437,70.3531,93.5009,93.8609,90.4916,38.4492,60.7281,72.7015,76.7143,72.4268,22.8449
1991-09,0.086042,0.109537,0.101135,0.065988,0.115457,0.086425,0.113354,0.104522,0.069160,0.148380,70.3390,93.6053,93.8049,90.2512,38.3053,61.2342,72.7495,76.6204,72.2258,22.7345
1991-10,0.085928,0.109386,0.101137,0.066332,0.115433,0.086314,0.112967,0.104681,0.069595,0.148227,70.4609,93.6450,93.9167,90.1388,38.3369,61.9187,72.8075,76.5638,71.9340,22.6513
1991-11,0.085766,0.109237,0.101155,0.066679,0.115431,0.086073,0.112709,0.104815,0.069952,0.148183,70.2473,93.6203,93.8007,90.0624,38.1491,62.2517,73.0792,76.4250,71.7980,22.4693
1991-12,0.085588,0.109081,0.101188,0.066968,0.115488,0.085758,0.112564,0.104909,0.070331,0.148126,70.2291,93.6558,93.8463,90.3831,38.2373,62.0435,73.4719,76.5915,71.7007,22.5377
1992-01,0.085323,0.108998,0.101231,0.067239,0.115561,0.085346,0.112549,0.104976,0.070640,0.148139,70.1623,93.6807,93.6603,90.7155,38.4215,61.9850,73.7081,76.6841,71.8794,22.6223
1992-02,0.085163,0.108858,0.101252,0.067479,0.115638,0.085060,0.112407,0.105073,0.070962,0.148108,69.9786,93.6955,93.6360,90.9736,38.7697,61.8555,73.9260,76.8270,72.0798,22.7086
1992-03,0.084997,0.108766,0.101237,0.067819,0.115606,0.084933,0.112226,0.105067,0.071322,0.148027,69.8762,93.6702,93.5580,91.1018,38.9880,61.7815,73.9600,76.9116,72.3631,22.7217
1992-04,0.084943,0.108522,0.101300,0.068151,0.115548,0.084960,0.111994,0.104991,0.071598,0.147992,69.9340,93.7867,93.6299,91.1190,39.0825,61.6318,74.1081,76.8844,72.5675,22.6418
1992-05,0.084837,0.108295,0.101400,0.068481,0.115489,0.084940,0.111830,0.104901,0.071892,0.147936,70.4440,93.8967,93.7664,91.0652,38.9903,61.6517,74.2710,77.0356,72.8835,22.6571
1992-06,0.084732,0.107948,0.101624,0.068764,0.115463,0.084837,0.111729,0.104850,0.072132,0.147922,70.6730,93.9882,93.8868,90.8513,38.7869,62.0358,74.1012,77.0815,73.1408,22.8609
1992-07,0.084706,0.107673,0.101685,0.069028,0.115469,0.084741,0.111518,0.104895,0.072399,0.147887,70.9290,93.9145,93.9081,90.7598,38.4900,62.2307,73.9215,77.0826,73.2299,23.0800
1992-08,0.084634,0.107484,0.101715,0.069284,0.115484,0.084670,0.111237,0.104976,0.072704,0.147813,71.2056,93.8735,93.8064,90.6884,38.2510,62.2863,73.7068,76.7922,73.0072,23.1026
1992-09,0.084631,0.107275,0.101717,0.069501,0.115534,0.084573,0.110918,0.105114,0.072956,0.147781,71.1908,93.8237,93.6565,90.6989,37.9449,61.7550,73.5381,76.6338,72.5605,22.8698
1992-10,0.084621,0.106980,0.101825,0.069757,0.115534,0.084469,0.110624,0.105239,0.073260,0.147690,71.3057,93.6630,93.4918,90.5152,37.8718,61.5981,73.5927,76.6270,72.3297,22.7593
1992-11,0.084550,0.106711,0.101974,0.070005,0.115525,0.084245,0.110427,0.105412,0.073551,0.147599,71.0404,93.4555,93.4679,90.3196,37.7994,61.7447,73.7235,76.5966,72.4056,22.6686
1992-12,0.084426,0.106595,0.102040,0.070222,0.115523,0.084011,0.110299,0.105554,0.073775,0.147556,71.0296,93.3123,93.4683,90.1402,37.9151,62.1662,73.9078,76.5777,72.5750,22.6187
1993-01,0.084139,0.106595,0.102167,0.070397,0.115547,0.083761,0.110160,0.105738,0.073941,0.147554,70.8299,93.3047,93.4660,90.1202,38.0389,62.2510,73.6754,76.4863,72.7512,22.6607
1993-02,0.083872,0.106594,0.102278,0.070537,0.115606,0.083677,0.109863,0.105917,0.074070,0.147586,70.7799,93.4118,93.4536,89.9378,38.0554,61.7347,73.5093,76.4028,72.9903,22.6040
1993-03,0.083617,0.106528,0.102440,0.070732,0.115605,0.083700,0.109528,0.106035,0.074303,0.147510,70.6218,93.4804,93.5028,89.7746,37.9528,61.5464,73.2045,76.3023,73.0984,22.6452
1993-04,0.083517,0.106373,0.102549,0.070968,0.115550,0.083856,0.109177,0.106049,0.074552,0.147409,70.4854,93.4747,93.6597,89.7351,37.8495,61.9157,73.2628,76.2918,73.2514,22.6491
1993-05,0.083547,0.106141,0.102625,0.071219,0.115457,0.083941,0.108988,0.105995,0.074757,0.147330,70.2030,93.5146,93.7465,89.8002,37.8773,62.2605,73.2793,76.5393,73.1056,22.8536
1993-06,0.083522,0.105929,0.102732,0.071505,0.115322,0.083852,0.108887,0.106040,0.074856,0.147353,70.2522,93.5247,93.7769,89.9404,37.8818,62.5045,73.5820,76.6865,73.1271,22.8915
1993-07,0.083568,0.105625,0.102829,0.071680,0.115324,0.083679,0.108765,0.106177,0.074912,0.147441,70.4018,93.4789,93.7069,90.0316,37.8169,61.9503,73.6349,76.8759,73.1614,22.9530
1993-08,0.083537,0.105276,0.103015,0.071911,0.115308,0.083483,0.108588,0.106350,0.075061,0.147471,70.3682,93.2647,93.4972,90.1953,37.6665,61.8461,73.6446,76.6402,73.4525,22.8229
1993-09,0.083600,0.104823,0.103193,0.072096,0.115368,0.083389,0.108296,0.106496,0.075354,0.147384,70.2135,93.1341,93.2891,90.4025,37.6349,61.7109,73.5820,76.5482,73.8115,22.9062
1993-10,0.083589,0.104476,0.103350,0.072375,0.115334,0.083294,0.108050,0.106588,0.075716,0.147227,69.8706,93.1809,93.0982,90.5273,37.3747,61.9843,73.4401,76.5031,74.2664,23.0653
1993-11,0.083468,0.104314,0.103443,0.072647,0.115293,0.083225,0.107838,0.106635,0.076006,0.147131,69.6839,93.3981,92.9927,90.5101,37.3463,62.1759,73.4563,76.7099,74.5487,23.2389
1993-12,0.083273,0.104354,0.103422,0.072875,0.115281,0.083150,0.107644,0.106684,0.076169,0.147148,69.8430,93.3025,92.8458,90.2945,37.6268,62.2982,73.4378,76.9022,74.6741,23.6416
1994-01,0.082979,0.104495,0.103408,0.073073,0.115288,0.083045,0.107463,0.106761,0.076343,0.147145,69.9613,93.2573,92.7534,89.9369,37.8558,62.3776,73.7157,77.0647,74.6951,23.8452
1994-02,0.082780,0.104606,0.103332,0.073207,0.115344,0.082939,0.107313,0.106830,0.076523,0.147124,70.0363,92.9105,92.8149,89.5398,37.8188,62.4080,73.8376,77.1732,74.5699,24.0422
1994-03,0.082668,0.104478,0.103413,0.073354,0.115380,0.082852,0.107148,0.106906,0.076813,0.146988,69.9273,92.7635,92.9391,89.1706,37.4762,62.6326,73.9557,77.1558,74.3675,23.9623
1994-04,0.082682,0.104204,0.103529,0.073468,0.115431,0.082833,0.106975,0.106940,0.077069,0.146869,69.8945,92.4815,93.0057,88.9283,37.3841,62.6946,73.8566,77.0873,74.2297,24.1024
1994-05,0.082758,0.103870,0.103660,0.073553,0.115509,0.082861,0.106724,0.106996,0.077263,0.146806,69.8861,92.2214,92.9354,88.8025,37.4675,63.1769,73.8607,76.8828,73.8639,24.1887
1994-06,0.082808,0.103575,0.103777,0.073657,0.115568,0.082849,0.106485,0.107083,0.077360,0.146839,69.8544,92.1124,92.8805,88.8385,37.5879,63.1674,73.8885,76.9214,74.0625,24.1340
1994-07,0.082784,0.103291,0.103919,0.073816,0.115604,0.082809,0.106201,0.107218,0.077408,0.146951,70.3107,92.1711,92.6731,88.9723,37.8182,63.2994,74.2148,76.8037,74.1853,23.9789
1994-08,0.082816,0.102901,0.104089,0.074095,0.115541,0.082654,0.105994,0.107371,0.077541,0.146998,70.5100,92.3876,92.6622,89.0338,38.0338,62.7396,74.3894,77.1693,75.0490,23.9104
1994-09,0.082739,0.102639,0.104238,0.074368,0.115493,0.082518,0.105847,0.107429,0.077738,0.146992,70.9672,92.6205,92.6391,89.1138,38.2650,62.6555,74.5031,77.2419,75.2771,24.0111
1994-10,0.082602,0.102525,0.104322,0.074598,0.115478,0.082346,0.105755,0.107464,0.077985,0.146924,70.7513,92.8898,92.6321,89.1887,38.3752,62.4450,74.4135,77.4080,75.4173,24.1133
1994-11,0.082479,0.102368,0.104450,0.074759,0.115515,0.082287,0.105590,0.107476,0.078222,0.146853,71.0250,93.1384,92.7273,89.2012,38.5247,62.6848,74.0983,77.2207,75.0260,24.0961
1994-12,0.082211,0.102316,0.104459,0.074900,0.115555,0.082199,0.105441,0.107499,0.078495,0.146926,70.8394,93.2375,92.7599,89.0606,38.5848,62.7659,74.0697,77.1892,74.7611,24.0395
1995-01,0.081966,0.102181,0.104508,0.075097,0.115547,0.082028,0.105284,0.107616,0.078811,0.146961,70.8972,93.1431,92.9637,88.9120,38.4034,62.6874,74.1980,77.1330,74.7625,23.8683
1995-02,0.081642,0.102175,0.104495,0.075315,0.115524,0.081857,0.105171,0.107691,0.079062,0.147069,70.7959,93.0672,92.7561,89.0098,38.1609,62.6332,74.5282,77.0712,74.8233,23.8027
1995-03,0.081608,0.102016,0.104486,0.075576,0.115487,0.081673,0.105025,0.107821,0.079234,0.147074,70.9291,93.1261,92.5488,89.0989,38.0221,62.5728,74.8076,77.2325,74.9868,23.8099
1995-04,0.081636,0.101811,0.104480,0.075722,0.115548,0.081615,0.104846,0.107890,0.079317,0.147134,70.7527,93.2504,92.3880,89.2073,37.7786,62.6635,74.7315,77.4602,74.6904,23.8362
1995-05,0.081787,0.101485,0.104477,0.075842,0.115636,0.081564,0.104663,0.107955,0.079458,0.147135,70.7935,93.2704,92.3780,89.0144,37.6394,62.8330,74.8132,77.5573,74.2594,23.8901
1995-06,0.081858,0.101210,0.104544,0.075922,0.115718,0.081576,0.104420,0.108006,0.079681,0.147064,70.6548,93.1788,92.2016,88.9689,37.5592,62.8227,74.9963,77.4069,74.1269,23.9925
1995-07,0.081829,0.100932,0.104687,0.076083,0.115749,0.081566,0.104200,0.108055,0.079877,0.147021,70.7723,93.0668,92.0281,88.7262,37.6213,62.8753,75.3572,76.9706,74.1881,24.1510
1995-08,0.081732,0.100745,0.104786,0.076295,0.115760,0.081435,0.104005,0.108119,0.080144,0.146979,70.5682,93.0407,91.8865,88.7892,37.9705,62.5211,75.5020,77.0204,74.4444,24.3281
1995-09,0.081559,0.100537,0.104926,0.076537,0.115799,0.081307,0.103839,0.108201,0.080319,0.146976,70.0671,92.9055,92.0290,88.6704,38.2033,62.3424,75.3843,77.1297,74.4824,24.3533
1995-10,0.081464,0.100326,0.104955,0.076714,0.115946,0.081085,0.103661,0.108277,0.080653,0.146920,69.6223,92.7099,92.0573,88.6633,38.4775,62.0885,75.4851,77.4251,74.5006,24.2334
1995-11,0.081370,0.099974,0.105132,0.076838,0.116128,0.080881,0.103505,0.108380,0.080894,0.146898,69.3974,92.6127,92.0470,88.6239,38.2904,62.0058,75.3802,77.4145,74.6049,23.8903
1995-12,0.081373,0.099562,0.105234,0.076952,0.116337,0.080681,0.103358,0.108439,0.081125,0.146939,69.2990,92.7927,92.0225,88.6231,38.0484,61.8735,75.3842,77.2860,74.6999,23.6813
1996-01,0.081236,0.099381,0.105346,0.077178,0.116326,0.080604,0.103187,0.108531,0.081253,0.146958,69.1732,93.1446,92.1112,88.6915,37.9925,61.7745,75.1171,77.1780,74.8061,23.7155
1996-02,0.080987,0.099387,0.105442,0.077416,0.116243,0.080605,0.102907,0.108711,0.081302,0.147000,69.1351,93.3247,92.2553,88.6997,38.1168,61.7583,75.0923,77.1168,74.9213,23.8910
1996-03,0.080772,0.099375,0.105621,0.077691,0.116046,0.080661,0.102587,0.108901,0.081478,0.146869,69.3153,93.2678,92.3168,89.0036,38.2096,61.8488,74.8657,77.2277,75.0825,23.8666
1996-04,0.080619,0.099182,0.105897,0.077821,0.116018,0.080583,0.102375,0.109076,0.081625,0.146803,69.7381,93.1375,92.2441,89.2316,38.3396,62.0401,74.7957,77.4209,75.3233,23.7362
1996-05,0.080590,0.098890,0.106077,0.077942,0.116069,0.080539,0.102273,0.109063,0.081895,0.146662,69.6492,93.0884,92.0935,89.5015,38.5797,62.1245,74.7112,77.6089,75.6288,23.7248
1996-06,0.080574,0.098721,0.106084,0.078017,0.116199,0.080399,0.102252,0.109037,0.082088,0.146630,69.7481,93.1552,92.0583,89.5662,38.7882,62.1742,75.0057,77.7363,75.7289,23.8974
1996-07,0.080727,0.098471,0.105973,0.078146,0.116300,0.080335,0.102180,0.108980,0.082266,0.146621,68.8424,93.2455,92.2460,89.6102,38.8465,62.1550,75.0197,77.8976,75.7247,24.0242
1996-08,0.080855,0.098355,0.105774,0.078327,0.116337,0.080242,0.102054,0.108996,0.082471,0.146588,68.6904,93.2936,92.5907,89.4877,38.6108,62.5635,75.2512,77.8864,75.5817,24.1544
1996-09,0.080949,0.098062,0.105787,0.078531,0.116358,0.080221,0.101805,0.109051,0.082690,0.146546,68.5076,93.3776,92.7894,89.3257,38.5121,62.8684,75.2579,77.9764,75.4988,24.1580
1996-10,0.080940,0.097877,0.105793,0.078746,0.116369,0.080238,0.101516,0.109105,0.083009,0.146407,68.7419,93.3487,92.8595,89.1889,38.4777,63.3348,75.5151,78.0828,75.4145,24.1720
1996-11,0.080979,0.097588,0.105860,0.078892,0.116439,0.080251,0.101181,0.109222,0.083271,0.146317,68.5897,93.3077,92.7453,89.1245,38.4478,63.1780,75.7522,78.1232,75.4961,24.2123
1996-12,0.081326,0.097378,0.105904,0.078996,0.116519,0.080229,0.100722,0.109296,0.083398,0.146232,68.3444,93.1501,92.6654,89.2856,38.5507,62.8723,75.7783,78.0697,75.6736,24.3310
1997-01,0.081534,0.097176,0.106078,0.079079,0.116624,0.080153,0.100369,0.109312,0.083440,0.146236,68.3533,92.9899,92.5260,89.5552,38.5214,62.6477,75.7496,77.8303,75.8289,24.4388
1997-02,0.081511,0.097124,0.106302,0.079195,0.116725,0.080088,0.099977,0.109323,0.083408,0.146347,68.3761,92.9113,92.4637,89.8529,38.8193,62.8197,75.6798,77.7957,75.9553,24.5142
1997-03,0.081192,0.097070,0.106446,0.079459,0.116727,0.080138,0.099715,0.109268,0.083587,0.146396,68.4101,92.9106,92.4538,89.8555,38.9725,63.0233,75.9626,77.4303,75.8884,24.4961
1997-04,0.081075,0.096864,0.106557,0.079839,0.116601,0.080106,0.099468,0.109295,0.083820,0.146374,68.7662,92.8361,92.3815,89.7095,39.2977,63.1122,76.1661,77.3100,75.9043,24.5855
1997-05,0.081166,0.096419,0.106736,0.080126,0.116537,0.080082,0.099234,0.109333,0.084098,0.146272,68.8107,92.8639,92.4249,89.6552,39.2342,62.8711,76.3571,77.2745,75.8983,24.5261
